name,city,country,latitude,longitude,type
RAVAG,,,48.1592,16.3152,LEO Ground Station
Adhrutha S M,,,12.288043722701685,76.62491965644719,LEO Ground Station
VU2HS,,,26.620934,84.219067,LEO Ground Station
9A4VS,,,45.0769,14.6744,LEO Ground Station
Korey Chandler,,,0.0,0.0,LEO Ground Station
m0pkz,,,52.9115,-0.6418,LEO Ground Station
9A6NND VHF/UHF,,,44.12,15.22,LEO Ground Station
Instituto Argentino de radioastronomia-IAR,,,-34.866746881147705,-58.13966634529434,LEO Ground Station
BEACON,,,53.10234332241441,8.858939511774071,LEO Ground Station
HAAEA 5,,,21.29314,-157.828555,LEO Ground Station
HA2ZB,,,47.6662,19.6496,LEO Ground Station
Stormraider,,,45.817,16.033,LEO Ground Station
PE1JPD VHF,,,0.0,0.0,LEO Ground Station
PE1JPD S-Band,,,52.21,5.17,LEO Ground Station
TA3TGC-HS-MarsOnEarthProject-3-Rize,,,41.04,40.61,LEO Ground Station
CAITHNESS SPACE,,,58.437511,-3.08686,LEO Ground Station
N1SAT,,,0.0,0.0,LEO Ground Station
F4EIH,,,47.818,-2.811,LEO Ground Station
9A3ST,,,45.077812,14.11898,LEO Ground Station
Luci,,,46.39375,16.45416667,LEO Ground Station
DM1MK,,,52.66,9.62,LEO Ground Station
SUNSIG - VHF-UHF,,,37.760061667,-122.497736667,LEO Ground Station
Test,,,0.0,0.0,LEO Ground Station
BinarX Student Ground Station Test,,,-32.0094,115.897,LEO Ground Station
Mevlüt,,,40.99,39.72,LEO Ground Station
WA3YDZ,,,39.938457,-75.337311,LEO Ground Station
LW1EXU-GroundStation,,,-34.994505,-57.851675,LEO Ground Station
Gajec,,,0.0,0.0,LEO Ground Station
KI5TPT - VDIPOLE,,,0.0,0.0,LEO Ground Station
BG6HTI,,,30.58,116.057,LEO Ground Station
Micks-test,,,-34.685836,138.658096,LEO Ground Station
Astromiño - Core,,,42.134932,-8.471386,LEO Ground Station
Astromiño - Faro de Avión,,,0.0,0.0,LEO Ground Station
Astromiño - San Nomedio,,,0.0,0.0,LEO Ground Station
Astromiño - Cíes,,,0.0,0.0,LEO Ground Station
Hack-In-GroundStation,,,43.5130090512105,5.44299137295593,LEO Ground Station
odgerz,,,0.0,0.0,LEO Ground Station
JAVIER GOMEZ,,,37.4086918,-5.9836373,LEO Ground Station
Test,,,55.8617,-4.2583,LEO Ground Station
UT4UYF/P,,,50.559,29.914,LEO Ground Station
heltec test,,,51.4337,4.5053,LEO Ground Station
EA4HXE - In test,,,40.45,-3.48,LEO Ground Station
S-W32,,,50.224722,-5.083355,LEO Ground Station
AtomicsRadio,,,41.13062,-96.0857,LEO Ground Station
Mardella,,,30.433283,-87.240372,LEO Ground Station
Robert Karns,,,44.5579,-69.6393,LEO Ground Station
EA6AMR,,,39.525062,2.498995,LEO Ground Station
DF0HTE-VHF,,,48.74512,9.32225,LEO Ground Station
Sergey,,,47.966,33.455,LEO Ground Station
DA6AMR,,,49.67,12.14,LEO Ground Station
DF0HTE-UHF,,,48.74512,9.32225,LEO Ground Station
HAAEA 2,,,21.293447,-157.828401,LEO Ground Station
LZ1MZK-1/Sofia,,,42.677,23.311,LEO Ground Station
JF9SOM,,,36.084455,136.376332,LEO Ground Station
GS-ATRG-INOU-400-470Mhz,,,42.344,-7.851,LEO Ground Station
K7HAK Collector,,,46.53628670494956,-120.69954428405968,LEO Ground Station
Spudnik RF Research,,,29.425,-98.495,LEO Ground Station
UT5U**,,,50.436,30.545,LEO Ground Station
oa4dex,,,-11.5345,-77.023,LEO Ground Station
DG4EAR,,,51.450832,7.013056,LEO Ground Station
WVU,,,0.0,0.0,LEO Ground Station
Ronan Teixeira,,,49.252095,-124.074831,LEO Ground Station
LSCG Ground Station,,,53.8097265,-1.5657144,LEO Ground Station
CT1DSH,,,37.01937,-7.93223,LEO Ground Station
KukJe-Station,,,36.474459,127.374849,LEO Ground Station
Dennis,,,0.0,0.0,LEO Ground Station
NWLGS1,,,41.067555,-112.007036,LEO Ground Station
EA2NN,,,39.9672538,-6.6632405,LEO Ground Station
QB 01,,,48.8727,2.3382,LEO Ground Station
radioTELETTRA_Cittaducale,,,42.385,12.953,LEO Ground Station
Churchlands SHS Main,,,-31.919,115.789,LEO Ground Station
UWT AESS,,,47.243743,-122.436977,LEO Ground Station
Will - KF0RLZ,,,42.788554,-91.108502,LEO Ground Station
EA1FWG,,,43.5375841,-5.6469897,LEO Ground Station
proton_station,,,47.66220550840744,-122.31462883664544,LEO Ground Station
Utah Tech Earth Station,,,37.095167,-113.575974,LEO Ground Station
Reicarnatted Philosopher,,,31.0,75.0,LEO Ground Station
Smok,,,50.11806,19.77972,LEO Ground Station
DL7AG,,,52.4772512,13.3218159,LEO Ground Station
ON3BHV,,,50.4703,5.6309,LEO Ground Station
NI2O,,,40.04599667,-75.40414167,LEO Ground Station
NLL-G1,,,19.0462,72.8709,LEO Ground Station
rirad,,,0.0,0.0,LEO Ground Station
PuseyScience,,,-32.001066,115.861728,LEO Ground Station
Universidad UTE,,,-1.0351900161431469,-80.66261311814159,LEO Ground Station
ov,,,32.438114,-110.942984,LEO Ground Station
QR5,,,-37.83130912,145.30713095,LEO Ground Station
KE8YGW Home,,,40.84626504891964,-82.3748165221268,LEO Ground Station
QFH,,,32.2510673,-111.008898,LEO Ground Station
WSCM904,,,0.0,0.0,LEO Ground Station
BrokenAnkleFarm,,,45.581,-89.5,LEO Ground Station
F4AJS,,,46.13,3.45,LEO Ground Station
Water Glass,,,0.0,0.0,LEO Ground Station
oa4dex,,,-11.88747,-77.0222,LEO Ground Station
KBG_Statio_TEST,,,59.659,9.6378,LEO Ground Station
Ground-BrisketRF,,,33.684,-117.793,LEO Ground Station
K5WUT,,,35.8614,-97.9317,LEO Ground Station
OnB Space,,,36.5144,127.238,LEO Ground Station
Limonero,,,39.466667,-0.375,LEO Ground Station
BMGP-02,,,48.69203,9.701462,LEO Ground Station
do1ssb,,,0.0,0.0,LEO Ground Station
Peace River,,,56.2597,-177.2924,LEO Ground Station
Satenna,,,0.0,0.0,LEO Ground Station
TH-01SAT,,,21.0195,105.857,LEO Ground Station
Prague-Test,,,50.1336831,14.4979689,LEO Ground Station
F4KLK,,,48.89532405341324,2.1866621150848315,LEO Ground Station
satNOGsST-12,,,59.7593659,10.2908474,LEO Ground Station
Ricardo Lucas,,,-24.180814,-53.015251,LEO Ground Station
P_FAL-UHF,,,50.151446,-5.063159,LEO Ground Station
GypsySat,,,30.237,-85.625,LEO Ground Station
Spenceaway_GNDSTN,,,30.654,-88.256,LEO Ground Station
GPS_104,,,17.413,78.596,LEO Ground Station
SpaceBox,,,60.0,30.0,LEO Ground Station
remotesdr,,,6.502626,51.3735,LEO Ground Station
SQv1,,,30.0187,-97.1614,LEO Ground Station
DJ9FBA-VHF,,,49.2169371,7.01402,LEO Ground Station
Churchlands SHS Portable,,,-32.001592,115.863158,LEO Ground Station
A.RADHAKRISHNAN,,,0.0,0.0,LEO Ground Station
USU GAS Dish,,,41.742714,-111.807429,LEO Ground Station
Nightbird 01,,,49.4333,12.5833,LEO Ground Station
R2FDW,,,54.718,20.461,LEO Ground Station
IAAT_UHF,,,48.53411407859782,9.069957737311718,LEO Ground Station
Los_Petros_GS,,,55.867,38.196,LEO Ground Station
YD2VLN,,,-7.76884773001069,110.41050793561351,LEO Ground Station
KB1IFX,,,0.0,0.0,LEO Ground Station
DL9CAT,,,49.48713,11.07431,LEO Ground Station
DJ9FBA-UHF,,,49.2169371,7.01402,LEO Ground Station
testing,,,25.0,25.0,LEO Ground Station
South Australia - VHF,,,-33.9499962,138.6333308,LEO Ground Station
South Australia - UHF,,,-33.9499962,138.6333308,LEO Ground Station
DJ9fba-SDRPLAY,,,49.2169371,7.01402,LEO Ground Station
M0XBC,,,50.903471,-1.244704,LEO Ground Station
NUUGS002,,,41.351111,69.205,LEO Ground Station
Melb-Test,,,-37.803182,144.962749,LEO Ground Station
umaier-GS1,,,0.0,0.0,LEO Ground Station
BI4AIO,,,31.1,121.4,LEO Ground Station
Bhathra,,,12.274844,79.485588,LEO Ground Station
ban,,,0.0,0.0,LEO Ground Station
SSAMUSAT-GS2,,,27.9238,78.0973,LEO Ground Station
Signal Voyage Cubesat Ground Station,,,40.159,-78.9153,LEO Ground Station
RPi3bv1.2,,,0.0,0.0,LEO Ground Station
VU3FGJ,,,15.522647367854786,73.83191308506439,LEO Ground Station
AttilaTDK,,,47.49094,19.07776,LEO Ground Station
ps_ground_station4,,,39.8623,32.7393,LEO Ground Station
DJ9FBA-RT820,,,49.2169371,7.01402,LEO Ground Station
GS in development,,,51.2072,17.4054,LEO Ground Station
NokiaProjectSATNOGSAntenna,,,51.2,17.4,LEO Ground Station
mono,,,0.0,0.0,LEO Ground Station
Ichigaya Campus,,,0.0,0.0,LEO Ground Station
DJ9FBA-SDRPLAY-RSPDUO,,,49.2169371,7.01402,LEO Ground Station
gossat,,,52.312513,6.713811,LEO Ground Station
Cerga-Acri-ST,,,43.66541,6.91497,LEO Ground Station
John Luxford,,,-31.8624884,115.8430156,LEO Ground Station
CH-CR,,,46.5503,6.5739,LEO Ground Station
K06HDC,,,0.0,0.0,LEO Ground Station
Cartwright Ground Station,,,49.09389580000001,-99.341467,LEO Ground Station
Pie9,,,0.0,0.0,LEO Ground Station
"EarthStation51-Marion,Ohio",,,40.5933,-83.10648,LEO Ground Station
UB3ALB-4,,,55.575928,37.142732,LEO Ground Station
mc-satNOGS-pi,,,38.7525,-121.2894,LEO Ground Station
Ian Home,,,0.0,0.0,LEO Ground Station
EDDH202,,,53.676,10.152,LEO Ground Station
Darley Dale Ground Station,,,53.15334,-1.571902,LEO Ground Station
Main,,,51.255023944369846,-0.9402844817283713,LEO Ground Station
lu4ba,,,-34.50852,-58.51026,LEO Ground Station
Stefano,,,0.0,0.0,LEO Ground Station
fireball,,,36.35041119,127.3845475,LEO Ground Station
shkc2086,,,56.086093,36.707802,LEO Ground Station
Idk,,,37.94,23.705,LEO Ground Station
Ipswich L-Band Ground Station,,,52.038249,1.182678,LEO Ground Station
PLKFLPY (VR2UMD),,,22.374,113.995,LEO Ground Station
NUUGS001,,,41.351,69.205,LEO Ground Station
Berlin-TestGS,,,52.52,13.405,LEO Ground Station
PGK- YE4LWU,,,-2.105,106.123333,LEO Ground Station
EREBUS,,,35.065751,-106.669979,LEO Ground Station
bellville station,,,-33.9,18.6333,LEO Ground Station
VNSC,,,21.021177,105.544939,LEO Ground Station
Achmad Jauhari,,,0.0,0.0,LEO Ground Station
ipl31-satnogs-01,,,47.551071,-121.911864,LEO Ground Station
Corrado Mauri,,,45.69,9.18,LEO Ground Station
YD1EXT,,,6.2500418,107.0061976,LEO Ground Station
1g helicone,,,32.657,-99.844,LEO Ground Station
Lima Node,,,-11.9486824,-76.9794288,LEO Ground Station
Groundstation ST,,,39.864101,-4.3496,LEO Ground Station
IW9GTD,,,37.95,12.514,LEO Ground Station
KukJe-Station-VHF,,,36.474459,127.374849,LEO Ground Station
Chuo-Ichigaya,,,35.69,139.74,LEO Ground Station
Chuo-Ichigaya-2,,,35.69,139.74,LEO Ground Station
waag satnogs kit,,,52.373,4.9,LEO Ground Station
Nelson Livingston,,,39.355864,-84.13435,LEO Ground Station
krzysztof_sat1,,,52.134,21.065,LEO Ground Station
IV3JGE,,,45.615786,13.829913,LEO Ground Station
VoltaireX,,,0.0,0.0,LEO Ground Station
Dion Base,,,0.0,0.0,LEO Ground Station
Málaga,,,36.72016,-4.42034,LEO Ground Station
MAIN,,,42.5259,-70.9272,LEO Ground Station
LK423,,,0.0,0.0,LEO Ground Station
test_station,,,48.9235,9.1299,LEO Ground Station
SP2ZIE-2,,,54.523955,18.513258,LEO Ground Station
Gilbert St Station,,,38.79005,-77.18416,LEO Ground Station
Hamza Hasan,,,30.0389,30.9757,LEO Ground Station
RPi,,,50.9658,7.9981,LEO Ground Station
YC1RIK,,,-6.094812,106.139603,LEO Ground Station
ccn-lbezamat-test,,,33.417588,-111.932708,LEO Ground Station
M6FLT High Wycombe,,,51.6311,-0.7419,LEO Ground Station
SP5PW,,,52.15,22.24,LEO Ground Station
Rasperry USA,,,4.661177,-74.059729,LEO Ground Station
tcm-c9_TEST,,,52.497,13.513,LEO Ground Station
UADL-NCU,,,24.97146,121.19199,LEO Ground Station
JAYAPURA SATGATE YF9UAG,,,-2.569003,140.687862,LEO Ground Station
SR5GSM GS,,,52.493223,21.034647,LEO Ground Station
YD5BAG,,,-0.360756,100.414989,LEO Ground Station
UT4U**,,,50.559,29.913,LEO Ground Station
burek,,,45.816648795440955,14.717664917043475,LEO Ground Station
pac station,,,0.0,0.0,LEO Ground Station
LIONSTAR-DEV,,,51.5833,-1.75,LEO Ground Station
Witt Station,,,32.66096,-97.14599,LEO Ground Station
torridonTower,,,29.779546,-95.426066,LEO Ground Station
Estación USA - Gabriel Montiel,,,4.6584,-74.059,LEO Ground Station
Craig Harlamoff,,,36.97,-122.0,LEO Ground Station
Jim UHF 3,,,33.797628,-79.159123,LEO Ground Station
Robert McElhanon,,,0.0,0.0,LEO Ground Station
rednext,,,38.87354,-104.810369,LEO Ground Station
Rednext2,,,38.99,104.82,LEO Ground Station
VU3FLB,,,13.01266,77.50527,LEO Ground Station
ScholleGS,,,51.95,7.62,LEO Ground Station
terminus,,,0.0,0.0,LEO Ground Station
terminus,,,0.0,0.0,LEO Ground Station
terminuswww,,,54.04348368019809,-3.1562939467002296,LEO Ground Station
Michael Vrba,,,49.5848383,16.9392658,LEO Ground Station
LGS01,,,29.5287,-95.4555,LEO Ground Station
Jihad,,,0.0,0.0,LEO Ground Station
antenn,,,0.0,0.0,LEO Ground Station
EA3GIZ,,,0.0,0.0,LEO Ground Station
EA3GIZ,,,41.8542,1.7917,LEO Ground Station
EA3IEG,,,41.382261,2.068992,LEO Ground Station
LZ1PAK,,,42.47,26.53,LEO Ground Station
USC Ground Station,,,33.98872,-81.03114,LEO Ground Station
KC9POS,,,41.7058301,-87.9865516,LEO Ground Station
IT9KEP,,,0.0,0.0,LEO Ground Station
QFH 137Mhz-kansas city,,,38.515,-94.192,LEO Ground Station
SAP-GS,,,-5.362,105.311,LEO Ground Station
4irwalker,,,50.000497,8.70509,LEO Ground Station
ADVH 1st,,,49.7264,4.7258,LEO Ground Station
AA6DY/9 EN62 VHF UHF,,,42.190166,-87.786697,LEO Ground Station
SkyNode-Home,,,13.65041,100.46923,LEO Ground Station
ADHITO GS Experimental,,,-5.36,105.31,LEO Ground Station
My Arrow Clone,,,34.957833,-80.761751,LEO Ground Station
Diamond D1300 Discone,,,52.28,76.96,LEO Ground Station
Stani-GS,,,42.719,23.266,LEO Ground Station
Mullard Space Science Laboratory (MSSL),,,51.172,-0.42076,LEO Ground Station
LUC,,,35.753,-78.674,LEO Ground Station
Desen,,,50.4708,30.5726,LEO Ground Station
Ugur TABAKOGLU,,,0.0,0.0,LEO Ground Station
UT4U**,,,50.428,30.494,LEO Ground Station
EB1GER,,,42.39,-8.7,LEO Ground Station
Apeejay_01,,,51.8435537,-0.971881,LEO Ground Station
GenexSpace_RPZ2,,,12.936,77.621,LEO Ground Station
M7MYQ,,,54.58,-1.29,LEO Ground Station
COSMOSGS,,,21.015951279945476,105.85437273453196,LEO Ground Station
Riri,,,50.0,4.0,LEO Ground Station
JCF Station Fab25,,,49.192051,16.61319,LEO Ground Station
test,,,49.192051,16.61319,LEO Ground Station
Demo FAB25,,,49.192051,16.61319,LEO Ground Station
deep-space-network,,,49.192051,16.61319,LEO Ground Station
AKMAL,,,0.0,0.0,LEO Ground Station
Cosmos MIT-WPU,,,18.5208,73.917,LEO Ground Station
PP2LA,,,-16.004,-48.054,LEO Ground Station
Dish Wandlitz,,,0.0,0.0,LEO Ground Station
BinarX-01,,,-32.00666666666667,115.89444444444445,LEO Ground Station
Test,,,12.3456,78.9012,LEO Ground Station
kohei0302,,,35.684,139.761,LEO Ground Station
Pionsat,,,46.05641,2.67699,LEO Ground Station
aUkHF,,,48.755,2.183,LEO Ground Station
Carlos,,,-21.44,-43.22,LEO Ground Station
Clint Bradford K6LCS,,,33.9925,117.5875,LEO Ground Station
Qubis-Station,,,48.81258,14.42611,LEO Ground Station
YM2KA Ground Station,,,39.8926679,32.8779682,LEO Ground Station
JDM SatLearn,,,17.5091,78.4498,LEO Ground Station
Mobile SatNOGS Station,,,49.1951,16.6068,LEO Ground Station
W2EH,,,31.06683,-97.67417,LEO Ground Station
rpi 5,,,0.0,0.0,LEO Ground Station
TA2RTK Ground Station,,,39.91241,32.86349,LEO Ground Station
Miguel Alejandro Cortez,,,-24.79274890248612,-65.42924407183085,LEO Ground Station
Roger,,,0.0,0.0,LEO Ground Station
home-amm,,,0.0,0.0,LEO Ground Station
Astris 1,,,0.0,0.0,LEO Ground Station
UT4UE*,,,50.52,30.49,LEO Ground Station
Kenneth Johansen,,,45.37474,-75.76472,LEO Ground Station
Mansfield-VHF,,,53.14533,-1.16234,LEO Ground Station
Section II Observer (Mobile - Within Hour),,,28.54195,-81.15899,LEO Ground Station
Section I Observer (Omnidirectional),,,28.542,-81.159,LEO Ground Station
PhanDat,,,0.0,0.0,LEO Ground Station
UT4*,,,50.468263,30.572691,LEO Ground Station
Testing Ground Station for satellite Pulse,,,52.5134,13.3264,LEO Ground Station
SATLDAR,,,45.17306408775824,5.7134781866093896,LEO Ground Station
VegaCosmos,,,21.016045279145658,105.85430673243897,LEO Ground Station
thanggs,,,21.0169045,105.854957,LEO Ground Station
Sofia SAT Club - Hadji Boby VHF,,,41.6980984,24.9558396,LEO Ground Station
pc_test,,,21.016964141310577,105.85508046074675,LEO Ground Station
SQ2EAR Zbigniew,,,52.7542888,18.1178117,LEO Ground Station
Paul,,,38.24943,-6.30288,LEO Ground Station
LU4FQ,,,-32.91,-60.68,LEO Ground Station
weaversat,,,53.26271,-2.58709,LEO Ground Station
Karlovac,,,45.4945,15.5544,LEO Ground Station
Manuel Martinez Reyes,,,0.0,0.0,LEO Ground Station
pistation-1,,,26.6906,-80.07828,LEO Ground Station
DE-BRE-Horn,,,53.097,8.871,LEO Ground Station
Walter Diego Spaltro,,,0.0,0.0,LEO Ground Station
Jeff Dale,,,0.0,0.0,LEO Ground Station
CrazyLogic,,,47.5798053,-65.7781481,LEO Ground Station
YB1RQX/P - Rully Lasahido,,,1.145,104.373333,LEO Ground Station
SJCIT,,,13.394944,77.729444,LEO Ground Station
PU4FAR,,,-16.68454,-43.80599,LEO Ground Station
VE3VTE,,,44.404083,-76.665527,LEO Ground Station
VE2SUS FN35,,,45.45,-73.45,LEO Ground Station
HoboJoe,,,38.101,-78.617,LEO Ground Station
Jablonka,,,54.555,39.875,LEO Ground Station
petrus hendrik kramer,,,0.0,0.0,LEO Ground Station
petrus hendrik kramer,,,40.0,18.0,LEO Ground Station
raspi,,,51.10450263821,6.458872735448,LEO Ground Station
qstation,,,4.891163,-74.053792,LEO Ground Station
BJU Receive Ground Station,,,34.876,-82.361,LEO Ground Station
Northampton,,,52.226109,-0.92664,LEO Ground Station
Sapiegos,,,54.69727,25.313313,LEO Ground Station
wilsat,,,33.37,-84.79,LEO Ground Station
Alea Testing GS,,,49.26320018540332,-122.99896479542589,LEO Ground Station
Section 0 Observer (L Band),,,0.0,0.0,LEO Ground Station
Team Anant,,,28.363824034088672,75.58812476095257,LEO Ground Station
JH,,,33.749642,-118.021297,LEO Ground Station
NebulaScaled-VHF,,,37.82773161446042,-122.27362841488909,LEO Ground Station
shlend86,,,41.5875,8.9517,LEO Ground Station
Franklin,,,40.147,-75.1012,LEO Ground Station
oldsathandheld,,,40.5206,-81.474,LEO Ground Station
James Hilton,,,51.3887,-0.27895,LEO Ground Station
Quantum Impact,,,0.0,0.0,LEO Ground Station
cryptopty,,,0.0,0.0,LEO Ground Station
Carseman  (Chris),,,56.389462,-3.2265587,LEO Ground Station
Berrylands Obs - UHF,,,51.3887,-0.27895,LEO Ground Station
RedsLuc,,,47.194,5.024,LEO Ground Station
Michael L Williams,,,0.0,0.0,LEO Ground Station
RPi 5 von F. Greis,,,50.5736,7.5848,LEO Ground Station
Station Wierden,,,52.35242762866847,6.589032097817793,LEO Ground Station
SAMAUNI_Test_UHF,,,-12.01733,-77.05014,LEO Ground Station
VHF-UHF kc metro area,,,38.8,-94.3,LEO Ground Station
Zero2PiStation,,,34.264547,-118.304463,LEO Ground Station
Wavenger,,,-34.85399,138.62513,LEO Ground Station
chouaib,,,0.0,0.0,LEO Ground Station
Faculty of Physics,,,42.673853,23.329787,LEO Ground Station
VK4HAA,,,-23.34934,150.539645,LEO Ground Station
aichi,,,34.99,137.2,LEO Ground Station
Xplorer,,,49.0972049,6.1562504,LEO Ground Station
Ground Station Wales,,,51.61363,-3.66992,LEO Ground Station
SitoT-UHF,,,0.0,0.0,LEO Ground Station
Tim-schagen-VHF,,,52.785,4.776,LEO Ground Station
Sugar Land 01,,,29.608,-95.609,LEO Ground Station
BinarX GS Mobile,,,-31.96076,115.83214,LEO Ground Station
Northeast Ohio 1,,,41.14,-81.44,LEO Ground Station
skystick,,,-37.8011,144.9559,LEO Ground Station
NA-Varna,,,43.274175,27.964333,LEO Ground Station
KsiezeMale,,,51.077,17.084,LEO Ground Station
Rasberrypi,,,0.0,0.0,LEO Ground Station
Kharkiv,,,49.990861,36.36265,LEO Ground Station
n3kdev-gs-1,,,54.854801,-5.814798,LEO Ground Station
Notam,,,0.0,0.0,LEO Ground Station
St Georges Ground Station,,,-31.951,115.85234,LEO Ground Station
PEN,,,0.0,0.0,LEO Ground Station
I LOVE BALI TOO,,,-8.7456,115.1948,LEO Ground Station
DEMO,,,37.971,23.725,LEO Ground Station
DEMO_1,,,37.971,23.725,LEO Ground Station
JBF 433_01,,,37.951,-122.315,LEO Ground Station
JL1CBB,,,35.56144347638323,139.7162869846161,LEO Ground Station
BHC-GS1,,,-31.934,115.895,LEO Ground Station
CHIBA-VUHF-GP,,,35.64583,140.04167,LEO Ground Station
Pinnacle_GS,,,-31.5227,115.4846,LEO Ground Station
La Caseta,,,40.485816,-3.390546,LEO Ground Station
VE2GQF,,,45.46,-71.875,LEO Ground Station
zfvz,,,0.0,0.0,LEO Ground Station
Dianella Auroras,,,0.0,0.0,LEO Ground Station
bork,,,53.491,-113.609,LEO Ground Station
Jazeps,,,56.947,24.057,LEO Ground Station
deneme,,,39.778842,32.807524,LEO Ground Station
JBF-02,,,37.575,-122.1855,LEO Ground Station
RTLSDR V3,,,0.0,0.0,LEO Ground Station
MO1-VHF,,,38.0,-91.6,LEO Ground Station
Al,,,0.0,0.0,LEO Ground Station
UHF-VHF Terrace station,,,42.664141,23.282385,LEO Ground Station
Uplengen,,,53.34,7.74,LEO Ground Station
M7ENU,,,50.933844,-1.189246,LEO Ground Station
SP6DJA,,,0.0,0.0,LEO Ground Station
DB4MV-sNOGS,,,48.107,11.078,LEO Ground Station
Paolo,,,44.729,8.708,LEO Ground Station
CR7BQM,,,38.7285892397806,-9.141178843579047,LEO Ground Station
Prague Test 137MHz,,,50.134,14.498,LEO Ground Station
Esero Greece Event,,,37.9771066,23.6699608,LEO Ground Station
YD7APF,,,0.016855,110.886631,LEO Ground Station
Ina Town,,,36.01507552932246,139.5967283352388,LEO Ground Station
GS003,,,21.29695,-157.81655,LEO Ground Station
F4OFF,,,45.6369,6.3088,LEO Ground Station
METU Ground Station,,,39.885,32.779,LEO Ground Station
IWAKI_FUKUSHIMA(IWATO),,,37.135955,140.763936,LEO Ground Station
sakata,,,0.0,0.0,LEO Ground Station
VU3KNB,,,10.13638,76.4572,LEO Ground Station
gsu,,,-22.593767,27.12859,LEO Ground Station
Sofia SAT Club  LZ1VES,,,42.695254,23.312542,LEO Ground Station
G4TNX-2,,,53.5504853,-0.0220931,LEO Ground Station
Groundingpaw,,,0.0,0.0,LEO Ground Station
Brook Lane,,,52.4419072,-1.8153472,LEO Ground Station
Contact,,,49.7477415,13.3775249,LEO Ground Station
shajimon Pallathukalathil,,,10.90011,76.49717,LEO Ground Station
Estación Terrena Universidad Sergio Arboleda,,,4.6611111,-74.05944444444444,LEO Ground Station
"Quadrifilar Helix (QFH) antenna (Orlando, FL)",,,28.6035,-81.2697,LEO Ground Station
SatNogs1_test1,,,52.2422,20.9641,LEO Ground Station
Dairy Station,,,0.0,0.0,LEO Ground Station
Spacecoiner,,,0.0,0.0,LEO Ground Station
"OF-K203 ""Veren"", USB-UART adapter in delivery",,,48.536,25.733,LEO Ground Station
Sergio_Arboleda,,,4.6613322,-74.0593028,LEO Ground Station
Testing (S-Band / HackRF One)   -  ASU,,,33.417472,-111.933111,LEO Ground Station
The Lune,,,45.02,-93.1529,LEO Ground Station
uni856,,,35.45,51.47,LEO Ground Station
Andrew Murphy,,,36.30724,-95.317642,LEO Ground Station
arcmcm_Glasgow,,,55.894,-4.177,LEO Ground Station
